"1102","Estágio Ensino Médio - Jardim Estância - Suzano/SP","<p><em><strong>Supermercado</strong></em><br />
<em>Atendimento ao cliente; Reposi&ccedil;&atilde;o</em><br />
&nbsp;</p>

<p><strong>Requisitos:</strong><br />
Cursando 1&deg; ou&nbsp;2&deg; ano do Ensino M&eacute;dio<br />
Estudantes da Noite<br />
Idade M&iacute;nima<strong>:&nbsp;</strong>16 anos<br />
Residir nas proximidades</p>

<p><br />
<strong>Local de trabalho:</strong><br />
Jardim Est&acirc;ncia - Suzano/SP</p>

<p><strong>Bolsa-aux&iacute;lio + Aux&iacute;lio Transporte</strong></p>
","22/08/2025",,"2025-08-22 00:00:00",
"1106","Estágio Ensino Médio - Jardim Vitória - Arujá/SP","<p><strong><em>Assist&ecirc;ncia T&eacute;cnica</em></strong><br />
<em>Atendimento ao cliente; Organiza&ccedil;&atilde;o de loja</em><br />
&nbsp;</p>

<p><strong>Requisitos:</strong><br />
Cursando 1&deg; ou&nbsp;2&deg; ano do Ensino M&eacute;dio<br />
Estudantes da Noite<br />
Idade M&iacute;nima<strong>:&nbsp;</strong>16 anos<br />
Residir nas proximidades</p>

<p><br />
<strong>Local de trabalho:</strong><br />
Jardim Vit&oacute;ria - Aruj&aacute;/SP</p>

<p><strong>Bolsa-aux&iacute;lio + Aux&iacute;lio Transporte</strong></p>
","22/08/2025",,"2025-08-22 00:00:00",
"1118","Estágio Ensino Médio - Parque São Rafael - São Paulo/SP","<p><strong><em>Distribuidora de doces</em></strong><br />
<em>Produ&ccedil;&atilde;o</em><br />
&nbsp;</p>

<p><strong>Requisitos:</strong><br />
Cursando 1&deg; ou&nbsp;2&deg; ano do Ensino M&eacute;dio<br />
Estudantes da Noite<br />
Idade M&iacute;nima<strong>:&nbsp;</strong>16 anos</p>

<p><br />
<strong>Local de trabalho:</strong><br />
Parque S&atilde;o Rafael&nbsp;- S&atilde;o Paulo/SP</p>

<p><strong>Bolsa-aux&iacute;lio + Aux&iacute;lio Transporte</strong></p>
","22/08/2025",,"2025-08-22 00:00:00",
"1119","Estágio Ensino Médio - Parque São Rafael - São Paulo/SP","<p><strong><em>Loja de metais sanit&aacute;rios</em></strong><br />
<em>Montagens de pe&ccedil;as;&nbsp;Separar pedidos; Atendimento ao cliente</em></p>

<p><br />
<strong>Requisitos:</strong><br />
Cursando 1&deg; ou&nbsp;2&deg; ano do Ensino M&eacute;dio<br />
Estudantes da Noite<br />
Idade M&iacute;nima<strong>:&nbsp;</strong>16 anos</p>

<p><br />
<strong>Local de trabalho:</strong><br />
Parque S&atilde;o Rafael - S&atilde;o Paulo/SP</p>

<p><strong>Bolsa-aux&iacute;lio + Aux&iacute;lio Transporte</strong></p>
","22/08/2025",,"2025-08-22 00:00:00",
"1120","Estágio Ensino Médio - São Miguel Paulista - São Paulo/SP","<p><strong><em>Loja de artigos para festa</em></strong><br />
<em>Atendimento ao cliente; Organiza&ccedil;&atilde;o de loja</em></p>

<p><br />
<strong>Requisitos:</strong><br />
Cursando 1&deg; ou&nbsp;2&deg; ano do Ensino M&eacute;dio<br />
Estudantes da Noite<br />
Idade M&iacute;nima<strong>:&nbsp;</strong>16 anos</p>

<p><br />
<strong>Local de trabalho:</strong><br />
S&atilde;o Miguel Paulista&nbsp;- S&atilde;o Paulo/SP</p>

<p><strong>Bolsa-aux&iacute;lio + Aux&iacute;lio Transporte</strong></p>
","22/08/2025",,"2025-08-22 00:00:00",
"1124","Estágio Ensino Médio - Jardim Maria Dirce - Guarulhos/SP","<p><em><strong>Supermercado</strong></em><br />
<em>Atendimento ao cliente; Reposi&ccedil;&atilde;o</em><br />
&nbsp;</p>

<p><strong>Requisitos:</strong><br />
Cursando 1&deg; ou&nbsp;2&deg; ano do Ensino M&eacute;dio<br />
Estudantes da Manh&atilde;<br />
Idade M&iacute;nima<strong>:&nbsp;</strong>16 anos</p>

<p><br />
<strong>Local de trabalho:</strong><br />
Jardim Maria Dirce - Guarulhos/SP</p>

<p><strong>Bolsa-aux&iacute;lio + Aux&iacute;lio Transporte</strong></p>
","22/08/2025",,"2025-08-22 00:00:00",
"1125","Estágio Ensino Médio - Parque Mikail - Guarulhos/SP","<p><em><strong>Supermercado</strong></em><br />
<em>Atendimento ao cliente; Reposi&ccedil;&atilde;o</em><br />
&nbsp;</p>

<p><strong>Requisitos:</strong><br />
Cursando 1&deg; ou&nbsp;2&deg; ano do Ensino M&eacute;dio<br />
Estudantes da Manh&atilde;<br />
Idade M&iacute;nima<strong>:&nbsp;</strong>16 anos</p>

<p><br />
<strong>Local de trabalho:</strong><br />
Parque Mikail - Guarulhos/SP</p>

<p><strong>Bolsa-aux&iacute;lio + Aux&iacute;lio Transporte</strong></p>
","22/08/2025",,"2025-08-22 00:00:00",
"1126","Estágio Ensino Médio - Parque Primavera - Guarulhos/SP","<p><em><strong>Supermercado</strong></em><br />
<em>Atendimento ao cliente; Reposi&ccedil;&atilde;o</em><br />
&nbsp;</p>

<p><strong>Requisitos:</strong><br />
Cursando 1&deg; ou&nbsp;2&deg; ano do Ensino M&eacute;dio<br />
Estudantes da Manh&atilde;<br />
Idade M&iacute;nima<strong>:&nbsp;</strong>16 anos</p>

<p><br />
<strong>Local de trabalho:</strong><br />
Parque Primavera&nbsp;- Guarulhos/SP</p>

<p><strong>Bolsa-aux&iacute;lio + Aux&iacute;lio Transporte</strong></p>
","22/08/2025",,"2025-08-22 00:00:00",
"1128","Estágio Ensino Médio - Jardim Cocaia - Guarulhos/SP","<p><strong><em>Casa de Embalagens</em></strong><br />
<em>Atendimento ao cliente; Organiza&ccedil;&atilde;o de estoque</em><br />
&nbsp;</p>

<p><strong>Requisitos:</strong><br />
Cursando 1&deg; ou&nbsp;2&deg; ano do Ensino M&eacute;dio<br />
Estudantes da Noite<br />
Idade M&iacute;nima<strong>:&nbsp;</strong>16 anos<br />
Residir nas proximidades</p>

<p><br />
<strong>Local de trabalho:</strong><br />
Jardim Cocaia&nbsp;- Guarulhos/SP</p>

<p><strong>Bolsa-aux&iacute;lio + Aux&iacute;lio Transporte</strong></p>
","22/08/2025",,"2025-08-22 00:00:00",
"1129","Estágio Ensino Médio - Picanço - Guarulhos/SP","<p><strong><em>Loja de materiais el&eacute;tricos</em></strong><br />
<em>Atendimento ao cliente; Organiza&ccedil;&atilde;o de estoque</em><br />
&nbsp;</p>

<p><strong>Requisitos:</strong><br />
Cursando 1&deg; ou&nbsp;2&deg; ano do Ensino M&eacute;dio<br />
Estudantes da Manh&atilde;/Noite<br />
Idade M&iacute;nima<strong>:&nbsp;</strong>16 anos<br />
Residir nas proximidades</p>

<p><br />
<strong>Local de trabalho:</strong><br />
Pican&ccedil;o - Guarulhos/SP</p>

<p><strong>Bolsa-aux&iacute;lio + Aux&iacute;lio Transporte</strong></p>
","22/08/2025",,"2025-08-22 00:00:00",
"1131","Estágio Ensino Médio - Vila Matias - Guarulhos/SP","<p><strong><em>Com&eacute;rcio</em></strong><br />
<em>Reposi&ccedil;&atilde;o; Atendimento ao cliente; Organiza&ccedil;&atilde;o de estoque</em><br />
&nbsp;</p>

<p><strong>Requisitos:</strong><br />
Cursando 1&deg; ou&nbsp;2&deg; ano do Ensino M&eacute;dio<br />
Estudantes da Noite<br />
Idade M&iacute;nima<strong>:&nbsp;</strong>16 anos</p>

<p><br />
<strong>Local de trabalho:</strong><br />
Vila Matias - Guarulhos/SP</p>

<p><strong>Bolsa-aux&iacute;lio + Aux&iacute;lio Transporte</strong></p>
","22/08/2025",,"2025-08-22 00:00:00",
